codigo_cadeia,cadeia,missao,nome_missao,prefixo_sh,tipo_match,cnae,desc_cnae,criterio,icp,missoes,secao_cnae,sh_correspondente
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8533,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8541, 8542"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8534,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8541, 8542"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8541,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8541, 8542"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8542,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8541, 8542"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8543,prefixo4,2790299,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente,C4,0.882661267500933,4,Indústria de Transformação,"8505,  8531, 8543, 8548"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,8548,prefixo4,2790299,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente,C4,0.882661267500933,4,Indústria de Transformação,"8505,  8531, 8543, 8548"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9015,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9026,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9028,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9029,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9030,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C12,Robôs industriais,4, Transformação digital da indústria para ampliar a produtividade,9031,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.285890105757722,"1, 4 e 6",Indústria de Transformação," 9015, 9026, 9028, 9029, 9030, 9031"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,3706,prefixo4,1830002,Reprodução de vídeo em qualquer suporte,C2,"0,516",4,Indústria de Transformação,"8523, 8521, 3706"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,8521,prefixo4,1830002,Reprodução de vídeo em qualquer suporte,C2,"0,516",4,Indústria de Transformação,"8523, 8521, 3706"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,8523,prefixo4,1830002,Reprodução de vídeo em qualquer suporte,C2,"0,516",4,Indústria de Transformação,"8523, 8521, 3706"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,9006,prefixo4,2670102,"Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios",C2,1.258443066318255,4,Indústria de Transformação,"9006, 9007"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,9007,prefixo4,2670102,"Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios",C2,1.258443066318255,4,Indústria de Transformação,"9006, 9007"
M4-C13c,Produtos e serviços digitais avançados: Audiovisual,4, Transformação digital da indústria para ampliar a produtividade,950450,prefixo6,3240001,Fabricação de jogos eletrônicos,C2,"0,395",4,Indústria de Transformação,950450
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7208,prefixo4,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não",C2,1.246,5,Indústria de Transformação,"7208, 7209, 7210, 7211, 7212"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7209,prefixo4,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não",C2,1.246,5,Indústria de Transformação,"7208, 7209, 7210, 7211, 7212"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7210,prefixo4,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não",C2,1.246,5,Indústria de Transformação,"7208, 7209, 7210, 7211, 7212"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7211,prefixo4,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não",C2,1.246,5,Indústria de Transformação,"7208, 7209, 7210, 7211, 7212"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7212,prefixo4,2422901,"Produção de laminados planos de aço ao carbono, revestidos ou não",C2,1.246,5,Indústria de Transformação,"7208, 7209, 7210, 7211, 7212"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7213,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7214,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7215,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7216,prefixo4,"2423702, 2424502","Produção de laminados longos de aço, exceto tubos, Produção de relaminados, trefilados e perfilados de aço, exceto arames",C2,"0.74, 1.177",5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7217,prefixo4,2424501,Produção de arames de aço,C2,0.74,5,Indústria de Transformação,7217
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7219,prefixo4,2422902,Produção de laminados planos de aços especiais,C2,1.246,5,Indústria de Transformação,"7219, 7220, 7225, 7226"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7220,prefixo4,2422902,Produção de laminados planos de aços especiais,C2,1.246,5,Indústria de Transformação,"7219, 7220, 7225, 7226"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7221,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7222,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7223,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7225,prefixo4,2422902,Produção de laminados planos de aços especiais,C2,1.246,5,Indústria de Transformação,"7219, 7220, 7225, 7226"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7226,prefixo4,2422902,Produção de laminados planos de aços especiais,C2,1.246,5,Indústria de Transformação,"7219, 7220, 7225, 7226"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7227,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7228,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7229,prefixo4,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7304,prefixo4,2423701,Produção de tubos de aço sem costura,C2,1.177,5,Indústria de Transformação,7304
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7305,prefixo4,2431800,Produção de tubos de aço com costura,C2,1.597,5,Indústria de Transformação,"7305, 7306"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",7306,prefixo4,2431800,Produção de tubos de aço com costura,C2,1.597,5,Indústria de Transformação,"7305, 7306"
M5 - C16b,Descarbonização da indústria de base: Aço Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",730210,prefixo6,2423702,"Produção de laminados longos de aço, exceto tubos",C2,1.177,5,Indústria de Transformação,"7213, 7214, 7215, 7216, 7221, 7222, 7223, 7227, 7228, 7229, 7302.10"
M5-C14a,Hidrogênio de baixa emissão de carbono,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",280410,prefixo6,2014200,Fabricação de gases industriais,C2,-0.7132994380395562,5,Indústria de Transformação,2804.10
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271111,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271112,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271113,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271114,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271119,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271121,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,271129,prefixo6,3520401,Produção de gás; processamento de gás natural,C2,0.9143471891395746,5,Eletricidade e gás,"271111, 271112, 271113, 271114, 271119, 271121, 271129"
M5-C14b,Novas fontes de energia: Diesel verde,5, Transformação digital da indústria para ampliar a produtividade,382600,prefixo6,1932200,"Fabricação de biocombustíveis, exceto álcool",C2,-0.7132994380395562,5,Indústria de Transformação,3826.00
M5-C14c,Novas fontes de energia: Combustível sustentável de aviação (SAF),5, Transformação digital da indústria para ampliar a produtividade,382600,prefixo6,1932200,"Fabricação de biocombustíveis, exceto álcool",C2,,5,,3826.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8532,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8533,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8534,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8540,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8541,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8542,prefixo4,2610800,Fabricação de componentes eletrônicos,C3,1.401371379730153,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",854142,prefixo6,2610800,Fabricação de células solares fotovoltaicas,,,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",25061000,ncm8,0899102,Extração de quartzo,,,5,Indústria Extrativa,2506.10.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28046100,ncm8,2019399,"Fabricação de polissilício grau solar, Fabricação dos lingotes de silício cristalino",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28046900,ncm8,2019399,Fabricação de silício metálico,,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28053090,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28469010,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28469020,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",38180010,ncm8,2610800,Fabricação dos wafers de silício cristalino,,,5,Indústria de Transformação,8541.43.00
M5-C15a,Equipamento de energia verde: Paineis solares,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",85414300,ncm8,2610800,Fabricação de painéis solares fotovoltaicos,,,5,Indústria de Transformação,8541.43.00
M5-C15b,Equipamento de energia verde: Aerogeradores,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",25309030,ncm8,0729404,Extração de Terras Raras,,,5,Indústria Extrativa,2530.90.30
M5-C15b,Equipamento de energia verde: Aerogeradores,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28053090,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15b,Equipamento de energia verde: Aerogeradores,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28469010,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15b,Equipamento de energia verde: Aerogeradores,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",28469020,ncm8,2019399,"Fabricação de óxidos, carbonatos, cloretos, compostos e metais de terras raras",,,5,Indústria de Transformação,"2805.30.90, 2846.90.10, 2846.90.20"
M5-C15b,Equipamento de energia verde: Aerogeradores,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",85051100,ncm8,2532202,Metalurgia do pó (fabricação dos imãs permanentes de terras raras),,,5,Indústria de Transformação,8505.11.00
M5-C16a,Descarbonização da indústria de base:Cimento verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",6808,prefixo4,2330303,Fabricação de artefatos de fibrocimento para uso na construção,C3,0.49,5,,"6808, 6809, 6810, 6811"
M5-C16a,Descarbonização da indústria de base:Cimento verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",6809,prefixo4,2330303,Fabricação de artefatos de fibrocimento para uso na construção,C3,0.49,5,,"6808, 6809, 6810, 6811"
M5-C16a,Descarbonização da indústria de base:Cimento verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",6810,prefixo4,2330303,Fabricação de artefatos de fibrocimento para uso na construção,C3,0.49,5,,"6808, 6809, 6810, 6811"
M5-C16a,Descarbonização da indústria de base:Cimento verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",6811,prefixo4,2330303,Fabricação de artefatos de fibrocimento para uso na construção,C3,0.49,5,,"6808, 6809, 6810, 6811"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8501,prefixo4,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",C4,-0.1624816257035214,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8502,prefixo4,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",C4,-0.1624816257035214,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8503,prefixo4,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",C4,-0.1624816257035214,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",8504,prefixo4,2710401,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",C4,-0.1624816257035214,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",152000,prefixo6,2029100,Fabricação de produtos químicos orgânicos não especificados anteriormente,,,5,Indústria de Transformação,"152000, 290545, 391211"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",270710,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",270720,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",270730,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",270750,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",270760,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290124,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290230,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290241,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290242,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290243,prefixo6,2021500,Fabricação de produtos petroquímicos básicos,,,5,Indústria de Transformação,"270710, 270720, 270730, 270750, 270760, 290124, 290230, 290241, 290242,290243"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",290545,prefixo6,2029100,Fabricação de produtos químicos orgânicos não especificados anteriormente,,,5,Indústria de Transformação,"152000, 290545, 391211"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",390110,prefixo6,2031200,Fabricação de resinas termoplásticas,,,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",390120,prefixo6,2031200,Fabricação de resinas termoplásticas,,,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",390130,prefixo6,2031200,Fabricação de resinas termoplásticas,,,5,Indústria de Transformação,"390110,390120, 390130"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",391211,prefixo6,2029100,Fabricação de produtos químicos orgânicos não especificados anteriormente,,,5,Indústria de Transformação,"152000, 290545, 391211"
M5-C16c,Descarbonização da indústria de base: Química Verde,5,"Bioeconomia, descarbonização e transição e segurança energéticas para garantir os recursos para as futuras gerações",25309030,ncm8,0729404,Extração de Terras Raras,,,5,Indústria de Transformação,"390110,390120, 390130"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8406,prefixo4,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",C2,0.88,6,Indústria de Transformação,"8406, 8408, 8410, 8411.11, 8411.22."
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8408,prefixo4,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",C2,0.88,6,Indústria de Transformação,"8406, 8408, 8410, 8411.11, 8411.22."
